PLAYER_ID,PLAYER_NAME,draft_year,hybrid_archetype_label,macro_archetype,shot_style_subtype,staged_extension_stance,staged_extension_stance_label,staged_band_text,staged_extension_reason,deliverable3_framework_status,forecast_support_status,forecast_outlook_bucket,forecast_confidence_band,forecast_uncertainty_band,comp_support_bucket,scarcity_tier,identity_drift_class,block1_support_note,card_title,card_market_text,card_forecast_text,card_reason_text,card_status_text
203526,Raul Neto,2013,Perimeter Wings & Connectors | Midrange Shot Creators,Perimeter Wings & Connectors,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 2.7%, fair 4.5%, walk-away 4.5%; open 2.7%, target 3.6%, hard max 4.5%.","Forecast support leans negative with high_confidence and low_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.",forecast_adjusted_supported_subset,test_prediction_available,downside_leaning,high_confidence,low_uncertainty,strong,replaceable_middle,insufficient_data,Forecast-adjustment support available from Block 1 handoff.,Raul Neto — Wait and save flexibility,"Protected 2.7%, fair 4.5%, walk-away 4.5%. Open at 2.7%, target 3.6%, hard max 4.5%.","Forecast support status: test_prediction_available. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Forecast support leans negative with high_confidence and low_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.","Status: forecast_adjusted_supported_subset. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203527,Ryan Kelly,2013,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.5%, fair 1.5%, walk-away 1.5%; open 1.5%, target 1.5%, hard max 1.5%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,replaceable_middle,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Ryan Kelly — Wait and save flexibility,"Protected 1.5%, fair 1.5%, walk-away 1.5%. Open at 1.5%, target 1.5%, hard max 1.5%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203530,Joffrey Lauvergne,2013,Low-Usage Interior Bigs | Rim Pressure Drivers,Low-Usage Interior Bigs,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 5.2%, fair 11.8%, walk-away 20.6%; open 5.2%, target 8.5%, hard max 11.8%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,medium_confidence,medium_uncertainty,moderate,replaceable,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Joffrey Lauvergne — Wait and save flexibility,"Protected 5.2%, fair 11.8%, walk-away 20.6%. Open at 5.2%, target 8.5%, hard max 11.8%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203648,Thanasis Antetokounmpo,2014,Fringe / Low-Opportunity Players | No Shot Subtype,Fringe / Low-Opportunity Players,,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,medium_confidence,medium_uncertainty,insufficient,highly_replaceable,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Thanasis Antetokounmpo — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203798,PJ Hairston,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 6.4%, fair 6.4%, walk-away 9.9%; open 6.4%, target 6.4%, hard max 9.9%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,PJ Hairston — Offer now at disciplined price,"Protected 6.4%, fair 6.4%, walk-away 9.9%. Open at 6.4%, target 6.4%, hard max 9.9%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203893,Russ Smith,2014,Fringe / Low-Opportunity Players | No Shot Subtype,Fringe / Low-Opportunity Players,,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,insufficient,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Russ Smith — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203894,Shabazz Napier,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 3.1%, fair 6.5%, walk-away 6.5%; open 4.5%, target 6.5%, hard max 6.5%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,low_confidence,high_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Shabazz Napier — Offer now at disciplined price,"Protected 3.1%, fair 6.5%, walk-away 6.5%. Open at 4.5%, target 6.5%, hard max 6.5%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203895,Jordan McRae,2014,Perimeter Wings & Connectors | Midrange Shot Creators,Perimeter Wings & Connectors,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 4.3%, fair 4.5%, walk-away 4.8%; open 4.3%, target 4.4%, hard max 4.5%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable_middle,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Jordan McRae — Wait and save flexibility,"Protected 4.3%, fair 4.5%, walk-away 4.8%. Open at 4.3%, target 4.4%, hard max 4.5%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203897,Zach LaVine,2014,High-Usage Primary Creators | Rim Pressure Drivers,High-Usage Primary Creators,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 13.7%, fair 15.8%, walk-away 17.2%; open 14.6%, target 15.8%, hard max 17.2%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,high_confidence,low_uncertainty,moderate,scarce,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Zach LaVine — Offer now at disciplined price,"Protected 13.7%, fair 15.8%, walk-away 17.2%. Open at 14.6%, target 15.8%, hard max 17.2%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203898,Tyler Ennis,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.6%, fair 7.6%, walk-away 20.6%; open 1.6%, target 4.6%, hard max 7.6%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Tyler Ennis — Wait and save flexibility,"Protected 1.6%, fair 7.6%, walk-away 20.6%. Open at 1.6%, target 4.6%, hard max 7.6%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203900,Markel Brown,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 2.7%, fair 2.7%, walk-away 2.7%; open 2.7%, target 2.7%, hard max 2.7%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,replaceable_middle,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Markel Brown — Wait and save flexibility,"Protected 2.7%, fair 2.7%, walk-away 2.7%. Open at 2.7%, target 2.7%, hard max 2.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203901,Elfrid Payton,2014,High-Usage Primary Creators | Rim Pressure Drivers,High-Usage Primary Creators,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.6%, fair 8.3%, walk-away 19.0%; open 1.6%, target 4.9%, hard max 8.3%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,medium_confidence,medium_uncertainty,moderate,scarce,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Elfrid Payton — Wait and save flexibility,"Protected 1.6%, fair 8.3%, walk-away 19.0%. Open at 1.6%, target 4.9%, hard max 8.3%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203902,Semaj Christon,2014,Perimeter Wings & Connectors | Balanced Three-Level Scorers,Perimeter Wings & Connectors,Balanced Three-Level Scorers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.6%, fair 2.2%, walk-away 3.3%; open 1.6%, target 1.9%, hard max 2.2%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Semaj Christon — Wait and save flexibility,"Protected 1.6%, fair 2.2%, walk-away 3.3%. Open at 1.6%, target 1.9%, hard max 2.2%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203903,Jordan Clarkson,2014,High-Usage Primary Creators | Rim Pressure Drivers,High-Usage Primary Creators,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 11.6%, fair 12.4%, walk-away 14.8%; open 11.9%, target 12.4%, hard max 14.8%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,high_confidence,low_uncertainty,strong,scarce,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Jordan Clarkson — Offer now at disciplined price,"Protected 11.6%, fair 12.4%, walk-away 14.8%. Open at 11.9%, target 12.4%, hard max 14.8%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203906,Devyn Marble,2014,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 5.1%, fair 5.1%, walk-away 5.1%; open 5.1%, target 5.1%, hard max 5.1%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Devyn Marble — Wait and save flexibility,"Protected 5.1%, fair 5.1%, walk-away 5.1%. Open at 5.1%, target 5.1%, hard max 5.1%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203909,KJ McDaniels,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 0.0%, fair 2.3%, walk-away 5.3%; open 0.0%, target 1.1%, hard max 2.3%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,KJ McDaniels — Wait and save flexibility,"Protected 0.0%, fair 2.3%, walk-away 5.3%. Open at 0.0%, target 1.1%, hard max 2.3%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203910,Nick Johnson,2014,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 1.5%, fair 7.4%, walk-away 14.3%; open 1.5%, target 1.5%, hard max 4.7%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Nick Johnson — Avoid overcommitting,"Protected 1.5%, fair 7.4%, walk-away 14.3%. Open at 1.5%, target 1.5%, hard max 4.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203912,C.J. Wilcox,2014,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,wait_and_save_flexibility,Wait and save flexibility,"Protected 0.9%, fair 1.1%, walk-away 1.3%; open 0.9%, target 1.0%, hard max 1.1%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,C.J. Wilcox — Wait and save flexibility,"Protected 0.9%, fair 1.1%, walk-away 1.3%. Open at 0.9%, target 1.0%, hard max 1.1%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203914,Gary Harris,2014,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 13.7%, fair 15.6%, walk-away 21.9%; open 14.5%, target 15.6%, hard max 21.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,low_confidence,high_uncertainty,strong,selective_premium,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Gary Harris — Offer now at disciplined price,"Protected 13.7%, fair 15.6%, walk-away 21.9%. Open at 14.5%, target 15.6%, hard max 21.9%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203915,Spencer Dinwiddie,2014,Perimeter Wings & Connectors | Balanced Three-Level Scorers,Perimeter Wings & Connectors,Balanced Three-Level Scorers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 4.4%, fair 7.7%, walk-away 9.3%; open 5.7%, target 7.7%, hard max 9.3%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,high_confidence,low_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Spencer Dinwiddie — Offer now at disciplined price,"Protected 4.4%, fair 7.7%, walk-away 9.3%. Open at 5.7%, target 7.7%, hard max 9.3%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203917,Nik Stauskas,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 5.2%, fair 7.6%, walk-away 9.9%; open 6.2%, target 7.6%, hard max 9.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,medium_confidence,medium_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Nik Stauskas — Offer now at disciplined price,"Protected 5.2%, fair 7.6%, walk-away 9.9%. Open at 6.2%, target 7.6%, hard max 9.9%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203918,Rodney Hood,2014,High-Usage Primary Creators | Rim Pressure Drivers,High-Usage Primary Creators,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 7.7%, fair 10.9%, walk-away 10.9%; open 9.0%, target 10.9%, hard max 10.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,low_confidence,high_uncertainty,strong,scarce,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Rodney Hood — Offer now at disciplined price,"Protected 7.7%, fair 10.9%, walk-away 10.9%. Open at 9.0%, target 10.9%, hard max 10.9%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203919,Jordan Adams,2014,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 0.2%, fair 1.3%, walk-away 2.5%; open 0.2%, target 0.2%, hard max 0.7%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Jordan Adams — Avoid overcommitting,"Protected 0.2%, fair 1.3%, walk-away 2.5%. Open at 0.2%, target 0.2%, hard max 0.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203921,Cleanthony Early,2014,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.3%, fair 3.3%, walk-away 3.3%; open 3.3%, target 3.3%, hard max 3.3%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Cleanthony Early — Wait and save flexibility,"Protected 3.3%, fair 3.3%, walk-away 3.3%. Open at 3.3%, target 3.3%, hard max 3.3%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203922,Glenn Robinson III,2014,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 3.1%, fair 5.8%, walk-away 6.4%; open 4.2%, target 5.8%, hard max 6.4%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Glenn Robinson III — Offer now at disciplined price,"Protected 3.1%, fair 5.8%, walk-away 6.4%. Open at 4.2%, target 5.8%, hard max 6.4%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203923,James Young,2014,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,avoid_overcommitting,Avoid overcommitting,"Protected 0.2%, fair 4.7%, walk-away 9.2%; open 0.2%, target 0.2%, hard max 2.4%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,James Young — Avoid overcommitting,"Protected 0.2%, fair 4.7%, walk-away 9.2%. Open at 0.2%, target 0.2%, hard max 2.4%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203924,Jerami Grant,2014,Low-Usage Interior Bigs | Rim Pressure Drivers,Low-Usage Interior Bigs,Rim Pressure Drivers,avoid_overcommitting,Avoid overcommitting,"Protected 7.9%, fair 14.8%, walk-away 21.2%; open 7.9%, target 7.9%, hard max 11.2%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,low_confidence,high_uncertainty,weak,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Jerami Grant — Avoid overcommitting,"Protected 7.9%, fair 14.8%, walk-away 21.2%. Open at 7.9%, target 7.9%, hard max 11.2%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
